platform,region,currency,price,plan_type,scraped_at
Spotify,Australia,$,0,Student,2026-04-10 13:20:56
Spotify,Australia,$,22.99,Duo,2026-04-10 13:20:56
Spotify,Australia,$,27.99,Family,2026-04-10 13:20:56
Apple TV+,Australia,$,15.99,Apple TV+ Monthly,2026-04-10 13:20:57
Shahid,Australia,,,VIP | BigTime,2026-04-10 13:20:59
Shahid,Australia,,,VIP Mobile,2026-04-10 13:20:59
Shahid,Australia,,,VIP | Sports,2026-04-10 13:20:59
Shahid,Australia,,,Ultimate | GoBX,2026-04-10 13:20:59
Shahid,Australia,,,SPORTS | GoBX,2026-04-10 13:20:59
Shahid,Australia,,,Ultimate,2026-04-10 13:20:59
Shahid,Australia,,,VIP,2026-04-10 13:20:59
Shahid,Australia,,,Sports,2026-04-10 13:20:59
Shahid,Australia,,,Mobile,2026-04-10 13:20:59
Shahid,Australia,,,Free,2026-04-10 13:20:59
Netflix,Australia,AU$,28.99,Premium,2026-04-10 13:21:03
Netflix,Australia,AU$,9.99,Standard with ads,2026-04-10 13:21:03
Netflix,Australia,AU$,20.99,Standard,2026-04-10 13:21:03
Spotify,New Zealand,$,0,Individual,2026-04-10 13:20:56
Spotify,New Zealand,$,0,Student,2026-04-10 13:20:56
Spotify,New Zealand,$,28.99,Duo,2026-04-10 13:20:56
Spotify,New Zealand,$,33.99,Family,2026-04-10 13:20:56
Apple TV+,New Zealand,$,17.99,Apple TV+ Monthly,2026-04-10 13:20:57
Shahid,New Zealand,,,VIP | BigTime,2026-04-10 13:20:59
Shahid,New Zealand,,,VIP Mobile,2026-04-10 13:20:59
Shahid,New Zealand,,,VIP | Sports,2026-04-10 13:20:59
Shahid,New Zealand,,,Ultimate | GoBX,2026-04-10 13:20:59
Shahid,New Zealand,,,SPORTS | GoBX,2026-04-10 13:20:59
Shahid,New Zealand,,,Ultimate,2026-04-10 13:20:59
Shahid,New Zealand,,,VIP,2026-04-10 13:20:59
Shahid,New Zealand,,,Sports,2026-04-10 13:20:59
Shahid,New Zealand,,,Mobile,2026-04-10 13:20:59
Shahid,New Zealand,,,Free,2026-04-10 13:20:59
Netflix,New Zealand,NZ$,33.99,Premium,2026-04-10 13:21:03
Netflix,New Zealand,NZ$,25.99,Standard,2026-04-10 13:21:03
Netflix,New Zealand,NZ$,17.99,Basic,2026-04-10 13:21:03
Spotify,Kuwait,US$,0,Individual,2026-04-10 13:20:56
Spotify,Kuwait,US$,0,Student,2026-04-10 13:20:56
Spotify,Kuwait,US$,7.49,Duo,2026-04-10 13:20:56
Spotify,Kuwait,US$,9.49,Family,2026-04-10 13:20:56
Apple TV+,Kuwait,$,12.99,Apple TV+ Monthly,2026-04-10 13:20:57
Shahid,Kuwait,,,VIP | BigTime,2026-04-10 13:21:00
Shahid,Kuwait,,,VIP Mobile,2026-04-10 13:21:00
Shahid,Kuwait,,,VIP | Sports,2026-04-10 13:21:00
Shahid,Kuwait,,,Ultimate | GoBX,2026-04-10 13:21:00
Shahid,Kuwait,,,SPORTS | GoBX,2026-04-10 13:21:00
Shahid,Kuwait,,,Ultimate,2026-04-10 13:21:00
Shahid,Kuwait,,,VIP,2026-04-10 13:21:00
Shahid,Kuwait,,,Sports,2026-04-10 13:21:00
Shahid,Kuwait,,,Mobile,2026-04-10 13:21:00
Shahid,Kuwait,,,Free,2026-04-10 13:21:00
Netflix,Kuwait,$,17.99,Premium,2026-04-10 13:21:03
Netflix,Kuwait,$,11.99,Standard,2026-04-10 13:21:03
Netflix,Kuwait,$,8.99,Basic,2026-04-10 13:21:03
Spotify,Lebanon,US$,0,Individual,2026-04-10 13:20:56
Spotify,Lebanon,US$,0,Student,2026-04-10 13:20:56
Spotify,Lebanon,US$,7.49,Duo,2026-04-10 13:20:56
Spotify,Lebanon,US$,9.49,Family,2026-04-10 13:20:56
Apple TV+,Lebanon,US$,6.99,Apple TV+ Monthly,2026-04-10 13:20:58
Shahid,Lebanon,,,VIP | BigTime,2026-04-10 13:21:00
Shahid,Lebanon,,,VIP Mobile,2026-04-10 13:21:00
Shahid,Lebanon,,,VIP | Sports,2026-04-10 13:21:00
Shahid,Lebanon,,,Ultimate | GoBX,2026-04-10 13:21:00
Shahid,Lebanon,,,SPORTS | GoBX,2026-04-10 13:21:00
Shahid,Lebanon,,,Ultimate,2026-04-10 13:21:00
Shahid,Lebanon,,,VIP,2026-04-10 13:21:00
Shahid,Lebanon,,,Sports,2026-04-10 13:21:00
Shahid,Lebanon,,,Mobile,2026-04-10 13:21:00
Shahid,Lebanon,,,Free,2026-04-10 13:21:00
Netflix,Lebanon,$,9.99,Premium,2026-04-10 13:21:03
Netflix,Lebanon,$,7.99,Standard,2026-04-10 13:21:03
Netflix,Lebanon,$,3.99,Basic,2026-04-10 13:21:03
Apple TV+,Morocco,$,12.99,Apple TV+ Monthly,2026-04-10 13:20:57
Shahid,Morocco,,,VIP | BigTime,2026-04-10 13:20:59
Shahid,Morocco,,,VIP Mobile,2026-04-10 13:20:59
Shahid,Morocco,,,VIP | Sports,2026-04-10 13:20:59
Shahid,Morocco,,,Ultimate | GoBX,2026-04-10 13:20:59
Shahid,Morocco,,,SPORTS | GoBX,2026-04-10 13:20:59
Shahid,Morocco,,,Ultimate,2026-04-10 13:20:59
Shahid,Morocco,,,VIP,2026-04-10 13:20:59
Shahid,Morocco,,,Sports,2026-04-10 13:20:59
Shahid,Morocco,,,Mobile,2026-04-10 13:20:59
Shahid,Morocco,,,Free,2026-04-10 13:20:59
Netflix,Morocco,,95,Premium,2026-04-10 13:21:03
Netflix,Morocco,,65,Standard,2026-04-10 13:21:03
Netflix,Morocco,,35,Basic,2026-04-10 13:21:03
Apple TV+,Saudi Arabia,SAR,29.99,Apple TV+ Monthly,2026-04-10 13:20:57
Shahid,Saudi Arabia,,,VIP | BigTime,2026-04-10 13:21:00
Shahid,Saudi Arabia,,,VIP Mobile,2026-04-10 13:21:00
Shahid,Saudi Arabia,,,VIP | Sports,2026-04-10 13:21:00
Shahid,Saudi Arabia,,,Ultimate | GoBX,2026-04-10 13:21:00
Shahid,Saudi Arabia,,,SPORTS | GoBX,2026-04-10 13:21:00
Shahid,Saudi Arabia,,,Ultimate,2026-04-10 13:21:00
Shahid,Saudi Arabia,,,VIP,2026-04-10 13:21:00
Shahid,Saudi Arabia,,,Sports,2026-04-10 13:21:00
Shahid,Saudi Arabia,,,Mobile,2026-04-10 13:21:00
Shahid,Saudi Arabia,,,Free,2026-04-10 13:21:00
Netflix,Saudi Arabia,,71,Premium,2026-04-10 13:21:04
Netflix,Saudi Arabia,,49,Standard,2026-04-10 13:21:04
Netflix,Saudi Arabia,,35,Basic,2026-04-10 13:21:04
Spotify,United States,$,0,Individual,2026-04-10 13:20:56
Spotify,United States,$,0,Student,2026-04-10 13:20:56
Spotify,United States,$,18.99,Duo,2026-04-10 13:20:56
Spotify,United States,$,21.99,Family,2026-04-10 13:20:56
Apple TV+,United States,$,12.99,Apple TV+ Monthly,2026-04-10 13:20:57
Shahid,United States,,,VIP | BigTime,2026-04-10 13:21:00
Shahid,United States,,,VIP Mobile,2026-04-10 13:21:00
Shahid,United States,,,VIP | Sports,2026-04-10 13:21:00
Shahid,United States,,,Ultimate | GoBX,2026-04-10 13:21:00
Shahid,United States,,,SPORTS | GoBX,2026-04-10 13:21:00
Shahid,United States,,,Ultimate,2026-04-10 13:21:00
Shahid,United States,,,VIP,2026-04-10 13:21:00
Shahid,United States,,,Sports,2026-04-10 13:21:00
Shahid,United States,,,Mobile,2026-04-10 13:21:00
Shahid,United States,,,Free,2026-04-10 13:21:00
Netflix,United States,$,26.99,Premium,2026-04-10 13:21:04
Netflix,United States,$,8.99,Standard with ads,2026-04-10 13:21:04
Netflix,United States,$,19.99,Standard,2026-04-10 13:21:04
Spotify,Canada,$,0,Individual,2026-04-10 13:20:56
Spotify,Canada,$,0,Student,2026-04-10 13:20:56
Spotify,Canada,$,17.89,Duo,2026-04-10 13:20:56
Spotify,Canada,$,20.99,Family,2026-04-10 13:20:56
Apple TV+,Canada,$,14.99,Apple TV+ Monthly,2026-04-10 13:20:57
Shahid,Canada,,,VIP | BigTime,2026-04-10 13:21:01
Shahid,Canada,,,VIP Mobile,2026-04-10 13:21:01
Shahid,Canada,,,VIP | Sports,2026-04-10 13:21:01
Shahid,Canada,,,Ultimate | GoBX,2026-04-10 13:21:01
Shahid,Canada,,,SPORTS | GoBX,2026-04-10 13:21:01
Shahid,Canada,,,Ultimate,2026-04-10 13:21:01
Shahid,Canada,,,VIP,2026-04-10 13:21:01
Shahid,Canada,,,Sports,2026-04-10 13:21:01
Shahid,Canada,,,Mobile,2026-04-10 13:21:01
Shahid,Canada,,,Free,2026-04-10 13:21:01
Netflix,Canada,,23.99,Premium,2026-04-10 13:21:04
Netflix,Canada,,7.99,Standard with ads,2026-04-10 13:21:04
Netflix,Canada,,18.99,Standard,2026-04-10 13:21:04
Apple TV+,United Arab Emirates,AED,27.99,Apple TV+ Monthly,2026-04-10 13:20:59
Shahid,United Arab Emirates,,,VIP | BigTime,2026-04-10 13:21:02
Shahid,United Arab Emirates,,,VIP Mobile,2026-04-10 13:21:02
Shahid,United Arab Emirates,,,VIP | Sports,2026-04-10 13:21:02
Shahid,United Arab Emirates,,,Ultimate | GoBX,2026-04-10 13:21:02
Shahid,United Arab Emirates,,,SPORTS | GoBX,2026-04-10 13:21:02
Shahid,United Arab Emirates,,,Ultimate,2026-04-10 13:21:02
Shahid,United Arab Emirates,,,VIP,2026-04-10 13:21:02
Shahid,United Arab Emirates,,,Sports,2026-04-10 13:21:02
Shahid,United Arab Emirates,,,Mobile,2026-04-10 13:21:02
Shahid,United Arab Emirates,,,Free,2026-04-10 13:21:02
Netflix,United Arab Emirates,,71,Premium,2026-04-10 13:21:04
Netflix,United Arab Emirates,,49,Standard,2026-04-10 13:21:04
Netflix,United Arab Emirates,,35,Basic,2026-04-10 13:21:04
Spotify,Oman,US$,0,Individual,2026-04-10 13:20:56
Spotify,Oman,US$,0,Student,2026-04-10 13:20:56
Spotify,Oman,US$,7.49,Duo,2026-04-10 13:20:56
Spotify,Oman,US$,9.49,Family,2026-04-10 13:20:56
Apple TV+,Oman,US$,6.99,Apple TV+ Monthly,2026-04-10 13:20:58
Shahid,Oman,,,VIP | BigTime,2026-04-10 13:21:01
Shahid,Oman,,,VIP Mobile,2026-04-10 13:21:01
Shahid,Oman,,,VIP | Sports,2026-04-10 13:21:01
Shahid,Oman,,,Ultimate | GoBX,2026-04-10 13:21:01
Shahid,Oman,,,SPORTS | GoBX,2026-04-10 13:21:01
Shahid,Oman,,,Ultimate,2026-04-10 13:21:01
Shahid,Oman,,,VIP,2026-04-10 13:21:01
Shahid,Oman,,,Sports,2026-04-10 13:21:01
Shahid,Oman,,,Mobile,2026-04-10 13:21:01
Shahid,Oman,,,Free,2026-04-10 13:21:01
Netflix,Oman,$,15.79,Premium,2026-04-10 13:21:04
Netflix,Oman,$,10.49,Standard,2026-04-10 13:21:04
Netflix,Oman,$,8.39,Basic,2026-04-10 13:21:04
Shahid,South Africa,,,VIP | BigTime,2026-04-10 13:21:01
Shahid,South Africa,,,VIP Mobile,2026-04-10 13:21:01
Shahid,South Africa,,,VIP | Sports,2026-04-10 13:21:01
Shahid,South Africa,,,Ultimate | GoBX,2026-04-10 13:21:01
Shahid,South Africa,,,SPORTS | GoBX,2026-04-10 13:21:01
Shahid,South Africa,,,Ultimate,2026-04-10 13:21:01
Shahid,South Africa,,,VIP,2026-04-10 13:21:01
Shahid,South Africa,,,Sports,2026-04-10 13:21:01
Shahid,South Africa,,,Mobile,2026-04-10 13:21:01
Shahid,South Africa,,,Free,2026-04-10 13:21:01
Netflix,South Africa,,229,Premium,2026-04-10 13:21:04
Netflix,South Africa,,179,Standard,2026-04-10 13:21:04
Netflix,South Africa,,99,Basic,2026-04-10 13:21:04
Spotify,United Kingdom,£,0,Individual,2026-04-10 13:20:56
Spotify,United Kingdom,£,0,Student,2026-04-10 13:20:56
Spotify,United Kingdom,£,17.99,Duo,2026-04-10 13:20:56
Spotify,United Kingdom,£,21.99,Family,2026-04-10 13:20:56
Apple TV+,United Kingdom,$,12.99,Apple TV+ Monthly,2026-04-10 13:20:58
Shahid,United Kingdom,,,VIP | BigTime,2026-04-10 13:21:01
Shahid,United Kingdom,,,VIP Mobile,2026-04-10 13:21:01
Shahid,United Kingdom,,,VIP | Sports,2026-04-10 13:21:01
Shahid,United Kingdom,,,Ultimate | GoBX,2026-04-10 13:21:01
Shahid,United Kingdom,,,SPORTS | GoBX,2026-04-10 13:21:01
Shahid,United Kingdom,,,Ultimate,2026-04-10 13:21:01
Shahid,United Kingdom,,,VIP,2026-04-10 13:21:01
Shahid,United Kingdom,,,Sports,2026-04-10 13:21:01
Shahid,United Kingdom,,,Mobile,2026-04-10 13:21:01
Shahid,United Kingdom,,,Free,2026-04-10 13:21:01
Netflix,United Kingdom,$,26.99,Premium,2026-04-10 13:21:04
Netflix,United Kingdom,$,8.99,Standard with ads,2026-04-10 13:21:04
Netflix,United Kingdom,$,19.99,Standard,2026-04-10 13:21:04
Spotify,Egypt,EGP,0,Individual,2026-04-10 13:20:56
Spotify,Egypt,EGP,0,Student,2026-04-10 13:20:56
Spotify,Egypt,EGP,109,Duo,2026-04-10 13:20:56
Spotify,Egypt,EGP,139,Family,2026-04-10 13:20:56
Apple TV+,Egypt,EGP,119.99,Apple TV+ Monthly,2026-04-10 13:20:57
Shahid,Egypt,,,VIP | BigTime,2026-04-10 13:21:02
Shahid,Egypt,,,VIP Mobile,2026-04-10 13:21:02
Shahid,Egypt,,,VIP | Sports,2026-04-10 13:21:02
Shahid,Egypt,,,Ultimate | GoBX,2026-04-10 13:21:02
Shahid,Egypt,,,SPORTS | GoBX,2026-04-10 13:21:02
Shahid,Egypt,,,Ultimate,2026-04-10 13:21:02
Shahid,Egypt,,,VIP,2026-04-10 13:21:02
Shahid,Egypt,,,Sports,2026-04-10 13:21:02
Shahid,Egypt,,,Mobile,2026-04-10 13:21:02
Shahid,Egypt,,,Free,2026-04-10 13:21:02
Netflix,Egypt,,240,Premium,2026-04-10 13:21:04
Netflix,Egypt,,170,Standard,2026-04-10 13:21:04
Netflix,Egypt,,100,Basic,2026-04-10 13:21:04
Spotify,Jordan,US$,0,Individual,2026-04-10 13:20:56
Spotify,Jordan,US$,0,Student,2026-04-10 13:20:56
Spotify,Jordan,US$,7.49,Duo,2026-04-10 13:20:56
Spotify,Jordan,US$,9.49,Family,2026-04-10 13:20:56
Apple TV+,Jordan,US$,6.99,Apple TV+ Monthly,2026-04-10 13:20:58
Shahid,Jordan,,,VIP | BigTime,2026-04-10 13:21:02
Shahid,Jordan,,,VIP Mobile,2026-04-10 13:21:02
Shahid,Jordan,,,VIP | Sports,2026-04-10 13:21:02
Shahid,Jordan,,,Ultimate | GoBX,2026-04-10 13:21:02
Shahid,Jordan,,,SPORTS | GoBX,2026-04-10 13:21:02
Shahid,Jordan,,,Ultimate,2026-04-10 13:21:02
Shahid,Jordan,,,VIP,2026-04-10 13:21:02
Shahid,Jordan,,,Sports,2026-04-10 13:21:02
Shahid,Jordan,,,Mobile,2026-04-10 13:21:02
Shahid,Jordan,,,Free,2026-04-10 13:21:02
Netflix,Jordan,$,9.99,Premium,2026-04-10 13:21:05
Netflix,Jordan,$,7.99,Standard,2026-04-10 13:21:05
Netflix,Jordan,$,3.99,Basic,2026-04-10 13:21:05
Spotify,Ireland,€,0,Individual,2026-04-10 13:20:56
Spotify,Ireland,€,0,Student,2026-04-10 13:20:56
Spotify,Ireland,€,18.99,Duo,2026-04-10 13:20:56
Spotify,Ireland,€,22.99,Family,2026-04-10 13:20:56
Apple TV+,Ireland,€,9.99,Apple TV+ Monthly,2026-04-10 13:20:58
Shahid,Ireland,,,VIP | BigTime,2026-04-10 13:21:02
Shahid,Ireland,,,VIP Mobile,2026-04-10 13:21:02
Shahid,Ireland,,,VIP | Sports,2026-04-10 13:21:02
Shahid,Ireland,,,Ultimate | GoBX,2026-04-10 13:21:02
Shahid,Ireland,,,SPORTS | GoBX,2026-04-10 13:21:02
Shahid,Ireland,,,Ultimate,2026-04-10 13:21:02
Shahid,Ireland,,,VIP,2026-04-10 13:21:02
Shahid,Ireland,,,Sports,2026-04-10 13:21:02
Shahid,Ireland,,,Mobile,2026-04-10 13:21:02
Shahid,Ireland,,,Free,2026-04-10 13:21:02
Netflix,Ireland,,23.99,Premium,2026-04-10 13:21:05
Netflix,Ireland,,16.99,Standard,2026-04-10 13:21:05
Netflix,Ireland,,10.99,Basic,2026-04-10 13:21:05
Spotify,Bahrain,US$,0,Individual,2026-04-10 13:20:56
Spotify,Bahrain,US$,0,Student,2026-04-10 13:20:56
Spotify,Bahrain,US$,7.49,Duo,2026-04-10 13:20:56
Spotify,Bahrain,US$,9.49,Family,2026-04-10 13:20:56
Apple TV+,Bahrain,US$,7.99,Apple TV+ Monthly,2026-04-10 13:20:58
Shahid,Bahrain,,,VIP | BigTime,2026-04-10 13:21:02
Shahid,Bahrain,,,VIP Mobile,2026-04-10 13:21:02
Shahid,Bahrain,,,VIP | Sports,2026-04-10 13:21:02
Shahid,Bahrain,,,Ultimate | GoBX,2026-04-10 13:21:02
Shahid,Bahrain,,,SPORTS | GoBX,2026-04-10 13:21:02
Shahid,Bahrain,,,Ultimate,2026-04-10 13:21:02
Shahid,Bahrain,,,VIP,2026-04-10 13:21:02
Shahid,Bahrain,,,Sports,2026-04-10 13:21:02
Shahid,Bahrain,,,Mobile,2026-04-10 13:21:02
Shahid,Bahrain,,,Free,2026-04-10 13:21:02
Netflix,Bahrain,$,15.79,Premium,2026-04-10 13:21:05
Netflix,Bahrain,$,10.49,Standard,2026-04-10 13:21:05
Netflix,Bahrain,$,7.99,Basic,2026-04-10 13:21:05
Spotify,Qatar,,,Individual,2026-04-10 13:20:56
Spotify,Qatar,,,Student,2026-04-10 13:20:56
Spotify,Qatar,,,Duo,2026-04-10 13:20:56
Spotify,Qatar,,,Family,2026-04-10 13:20:56
Shahid,Qatar,,,VIP | BigTime,2026-04-10 13:21:04
Shahid,Qatar,,,VIP Mobile,2026-04-10 13:21:04
Shahid,Qatar,,,VIP | Sports,2026-04-10 13:21:04
Shahid,Qatar,,,Ultimate | GoBX,2026-04-10 13:21:04
Shahid,Qatar,,,SPORTS | GoBX,2026-04-10 13:21:04
Shahid,Qatar,,,Ultimate,2026-04-10 13:21:04
Shahid,Qatar,,,VIP,2026-04-10 13:21:04
Shahid,Qatar,,,Sports,2026-04-10 13:21:04
Shahid,Qatar,,,Mobile,2026-04-10 13:21:04
Shahid,Qatar,,,Free,2026-04-10 13:21:04
Netflix,Qatar,$,17.99,Premium,2026-04-10 13:21:06
Netflix,Qatar,$,11.99,Standard,2026-04-10 13:21:06
Netflix,Qatar,$,8.99,Basic,2026-04-10 13:21:06
Spotify,Israel,₪,0,Individual,2026-04-10 13:20:56
Spotify,Israel,₪,0,Student,2026-04-10 13:20:56
Spotify,Israel,₪,33.90,Duo,2026-04-10 13:20:56
Spotify,Israel,₪,39.90,Family,2026-04-10 13:20:56
Shahid,Israel,,,VIP | BigTime,2026-04-10 13:21:03
Shahid,Israel,,,VIP Mobile,2026-04-10 13:21:03
Shahid,Israel,,,VIP | Sports,2026-04-10 13:21:03
Shahid,Israel,,,Ultimate | GoBX,2026-04-10 13:21:03
Shahid,Israel,,,SPORTS | GoBX,2026-04-10 13:21:03
Shahid,Israel,,,Ultimate,2026-04-10 13:21:03
Shahid,Israel,,,VIP,2026-04-10 13:21:03
Shahid,Israel,,,Sports,2026-04-10 13:21:03
Shahid,Israel,,,Mobile,2026-04-10 13:21:03
Shahid,Israel,,,Free,2026-04-10 13:21:03
Netflix,Israel,,69.90,Premium,2026-04-10 13:21:07
Netflix,Israel,,54.90,Standard,2026-04-10 13:21:07
Netflix,Israel,,32.90,Basic,2026-04-10 13:21:07
Spotify,Bangladesh,,,Individual,2026-04-10 13:21:03
Spotify,Bangladesh,,,Student,2026-04-10 13:21:03
Spotify,Bangladesh,,,Duo,2026-04-10 13:21:03
Spotify,Bangladesh,,,Family,2026-04-10 13:21:03
Apple TV+,Bangladesh,$,12.99,Apple TV+ Monthly,2026-04-10 13:21:05
Shahid,Bangladesh,,,VIP | BigTime,2026-04-10 13:21:05
Shahid,Bangladesh,,,VIP Mobile,2026-04-10 13:21:05
Shahid,Bangladesh,,,VIP | Sports,2026-04-10 13:21:05
Shahid,Bangladesh,,,Ultimate | GoBX,2026-04-10 13:21:05
Shahid,Bangladesh,,,SPORTS | GoBX,2026-04-10 13:21:05
Shahid,Bangladesh,,,Ultimate,2026-04-10 13:21:05
Shahid,Bangladesh,,,VIP,2026-04-10 13:21:05
Shahid,Bangladesh,,,Sports,2026-04-10 13:21:05
Shahid,Bangladesh,,,Mobile,2026-04-10 13:21:05
Shahid,Bangladesh,,,Free,2026-04-10 13:21:05
Netflix,Bangladesh,$,9.99,Premium,2026-04-10 13:21:09
Netflix,Bangladesh,$,7.99,Standard,2026-04-10 13:21:09
Netflix,Bangladesh,$,3.99,Basic,2026-04-10 13:21:09
Apple TV+,Bhutan,$,12.99,Apple TV+ Monthly,2026-04-10 13:21:05
Shahid,Bhutan,,,VIP | BigTime,2026-04-10 13:21:06
Shahid,Bhutan,,,VIP Mobile,2026-04-10 13:21:06
Shahid,Bhutan,,,VIP | Sports,2026-04-10 13:21:06
Shahid,Bhutan,,,Ultimate | GoBX,2026-04-10 13:21:06
Shahid,Bhutan,,,SPORTS | GoBX,2026-04-10 13:21:06
Shahid,Bhutan,,,Ultimate,2026-04-10 13:21:06
Shahid,Bhutan,,,VIP,2026-04-10 13:21:06
Shahid,Bhutan,,,Sports,2026-04-10 13:21:06
Shahid,Bhutan,,,Mobile,2026-04-10 13:21:06
Shahid,Bhutan,,,Free,2026-04-10 13:21:06
Netflix,Bhutan,$,9.99,Premium,2026-04-10 13:21:10
Netflix,Bhutan,$,7.99,Standard,2026-04-10 13:21:10
Netflix,Bhutan,$,3.99,Basic,2026-04-10 13:21:10
Spotify,Pakistan,,,Individual,2026-04-10 13:21:03
Spotify,Pakistan,,,Student,2026-04-10 13:21:03
Spotify,Pakistan,,,Duo,2026-04-10 13:21:03
Spotify,Pakistan,,,Family,2026-04-10 13:21:03
Apple TV+,Pakistan,$,12.99,Apple TV+ Monthly,2026-04-10 13:21:05
Shahid,Pakistan,,,VIP | BigTime,2026-04-10 13:21:07
Shahid,Pakistan,,,VIP Mobile,2026-04-10 13:21:07
Shahid,Pakistan,,,VIP | Sports,2026-04-10 13:21:07
Shahid,Pakistan,,,Ultimate | GoBX,2026-04-10 13:21:07
Shahid,Pakistan,,,SPORTS | GoBX,2026-04-10 13:21:07
Shahid,Pakistan,,,Ultimate,2026-04-10 13:21:07
Shahid,Pakistan,,,VIP,2026-04-10 13:21:07
Shahid,Pakistan,,,Sports,2026-04-10 13:21:07
Shahid,Pakistan,,,Mobile,2026-04-10 13:21:07
Shahid,Pakistan,,,Free,2026-04-10 13:21:07
Netflix,Pakistan,Rs,"1,10",Premium,2026-04-10 13:21:11
Netflix,Pakistan,Rs,800,Standard,2026-04-10 13:21:11
Netflix,Pakistan,Rs,450,Basic,2026-04-10 13:21:11
Apple TV+,India,₹,99,Apple TV+ Monthly,2026-04-10 13:21:04
Shahid,India,,,VIP | BigTime,2026-04-10 13:21:07
Shahid,India,,,VIP Mobile,2026-04-10 13:21:07
Shahid,India,,,VIP | Sports,2026-04-10 13:21:07
Shahid,India,,,Ultimate | GoBX,2026-04-10 13:21:07
Shahid,India,,,SPORTS | GoBX,2026-04-10 13:21:07
Shahid,India,,,Ultimate,2026-04-10 13:21:07
Shahid,India,,,VIP,2026-04-10 13:21:07
Shahid,India,,,Sports,2026-04-10 13:21:07
Shahid,India,,,Mobile,2026-04-10 13:21:07
Shahid,India,,,Free,2026-04-10 13:21:07
Netflix,India,₹,649,Premium,2026-04-10 13:21:11
Netflix,India,₹,499,Standard,2026-04-10 13:21:11
Netflix,India,₹,199,Basic,2026-04-10 13:21:11
Spotify,Maldives,US$,0,Individual,2026-04-10 13:21:04
Spotify,Maldives,US$,0,Student,2026-04-10 13:21:04
Spotify,Maldives,US$,7.49,Duo,2026-04-10 13:21:04
Spotify,Maldives,US$,9.49,Family,2026-04-10 13:21:04
Apple TV+,Maldives,$,12.99,Apple TV+ Monthly,2026-04-10 13:21:05
Shahid,Maldives,,,VIP | BigTime,2026-04-10 13:21:08
Shahid,Maldives,,,VIP Mobile,2026-04-10 13:21:08
Shahid,Maldives,,,VIP | Sports,2026-04-10 13:21:08
Shahid,Maldives,,,Ultimate | GoBX,2026-04-10 13:21:08
Shahid,Maldives,,,SPORTS | GoBX,2026-04-10 13:21:08
Shahid,Maldives,,,Ultimate,2026-04-10 13:21:08
Shahid,Maldives,,,VIP,2026-04-10 13:21:08
Shahid,Maldives,,,Sports,2026-04-10 13:21:08
Shahid,Maldives,,,Mobile,2026-04-10 13:21:08
Shahid,Maldives,,,Free,2026-04-10 13:21:08
Netflix,Maldives,$,17.99,Premium,2026-04-10 13:21:11
Netflix,Maldives,$,13.99,Standard,2026-04-10 13:21:11
Netflix,Maldives,$,10.99,Basic,2026-04-10 13:21:11
Spotify,Nepal,US$,0,Individual,2026-04-10 13:21:04
Spotify,Nepal,US$,0,Student,2026-04-10 13:21:04
Spotify,Nepal,US$,4.49,Duo,2026-04-10 13:21:04
Spotify,Nepal,US$,5.79,Family,2026-04-10 13:21:04
Apple TV+,Nepal,$,12.99,Apple TV+ Monthly,2026-04-10 13:21:05
Shahid,Nepal,,,VIP | BigTime,2026-04-10 13:21:07
Shahid,Nepal,,,VIP Mobile,2026-04-10 13:21:07
Shahid,Nepal,,,VIP | Sports,2026-04-10 13:21:07
Shahid,Nepal,,,Ultimate | GoBX,2026-04-10 13:21:07
Shahid,Nepal,,,SPORTS | GoBX,2026-04-10 13:21:07
Shahid,Nepal,,,Ultimate,2026-04-10 13:21:07
Shahid,Nepal,,,VIP,2026-04-10 13:21:07
Shahid,Nepal,,,Sports,2026-04-10 13:21:07
Shahid,Nepal,,,Mobile,2026-04-10 13:21:07
Shahid,Nepal,,,Free,2026-04-10 13:21:07
Netflix,Nepal,$,9.99,Premium,2026-04-10 13:21:11
Netflix,Nepal,$,7.99,Standard,2026-04-10 13:21:11
Netflix,Nepal,$,3.99,Basic,2026-04-10 13:21:11
Spotify,Sri Lanka,KR,0,Individual,2026-04-10 13:21:04
Spotify,Sri Lanka,KR,0,Student,2026-04-10 13:21:04
Spotify,Sri Lanka,KR,969,Duo,2026-04-10 13:21:04
Spotify,Sri Lanka,KR,"1,26",Family,2026-04-10 13:21:04
Apple TV+,Sri Lanka,US$,6.99,Apple TV+ Monthly,2026-04-10 13:21:05
Shahid,Sri Lanka,,,VIP | BigTime,2026-04-10 13:21:07
Shahid,Sri Lanka,,,VIP Mobile,2026-04-10 13:21:07
Shahid,Sri Lanka,,,VIP | Sports,2026-04-10 13:21:07
Shahid,Sri Lanka,,,Ultimate | GoBX,2026-04-10 13:21:07
Shahid,Sri Lanka,,,SPORTS | GoBX,2026-04-10 13:21:07
Shahid,Sri Lanka,,,Ultimate,2026-04-10 13:21:07
Shahid,Sri Lanka,,,VIP,2026-04-10 13:21:07
Shahid,Sri Lanka,,,Sports,2026-04-10 13:21:07
Shahid,Sri Lanka,,,Mobile,2026-04-10 13:21:07
Shahid,Sri Lanka,,,Free,2026-04-10 13:21:07
Netflix,Sri Lanka,$,9.99,Premium,2026-04-10 13:21:11
Netflix,Sri Lanka,$,7.99,Standard,2026-04-10 13:21:11
Netflix,Sri Lanka,$,3.99,Basic,2026-04-10 13:21:11
